sku,price_family,community,role_b2b,elasticity_final,elasticity_operative,elasticity_source,price_mean,cost_mean,q_mean,q_total,revenue_total,guardrail_pct,p_min_guardrail,p_max_guardrail
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1963516601124633,-1.1836012557010578,blended_GAM_adjusted,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.1,574.9727720600858,702.7444991845495
Nexen_Coche_Performance_0050,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1171911008480766,-1.1171911008480766,sku_hierarchical,394.9777604255319,91.62513361702128,100.78434042553192,23684.32,9024464.55,0.15,335.7310963617021,454.2244244893617
Nexen_Coche_Touring_0023,Coche | Touring,Coche_|_Touring_Community_01,Premium Leader,-1.84922647328188,-1.913631017466348,blended_GAM_adjusted,180.60627936507936,47.0771376984127,195.5892857142857,49288.5,8452757.17,0.15,153.51533746031745,207.69722126984124
Nexen_Coche_Touring_0070,Coche | Touring,Coche_|_Touring_Community_01,Competitive Fighter,-1.7795378534538022,-1.842548625241709,blended_GAM_adjusted,171.76651234042555,40.03921659574468,120.41970212765958,28298.63,4665456.37,0.1,154.589861106383,188.94316357446812
Nexen_Furgoneta_Reforzado_0038,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Premium Leader,-1.1265874581411974,-1.1484608101315534,blended_GAM_adjusted,256.7338593220339,77.00834406779661,234.5856779661017,55362.22,13522253.71,0.15,218.22378042372878,295.2439382203389
Nexen_Furgoneta_Reforzado_0043,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Competitive Fighter,-1.0533786030808208,-1.0673395196758757,blended_GAM_adjusted,223.21825588235296,53.90934747899159,154.42974789915965,36754.28,7920923.75,0.1,200.89643029411766,245.5400814705883
Nexen_Furgoneta_Reforzado_0053,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Premium Leader,-1.155743250104397,-1.1717514596399232,blended_GAM_adjusted,245.2809713080169,62.60332658227848,170.28535864978903,40357.63,9494348.38,0.15,208.48882561181435,282.0731170042194
Nexen_Furgoneta_Standard_0047,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Premium Leader,-1.450187431008357,-1.4117528752809407,blended_GAM_adjusted,181.43837848101265,57.19899282700422,245.2781434599156,58130.92,9915868.77,0.15,154.22262170886074,208.65413525316453
Nexen_Industrial_Construcción Pesada_0007,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Premium Leader,-0.9228336476336934,-0.94719496184893,blended_GAM_adjusted,1939.6906680497923,610.2755804979254,61.1,14725.1,27391597.99,0.15,1648.7370678423233,2230.644268257261
Nexen_Industrial_Construcción Pesada_0059,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.8386639960578569,-0.8613419172415768,blended_GAM_adjusted,1870.453528215768,661.1461796680499,22.483195020746887,5418.45,9872794.6,0.08,1720.8172459585066,2020.0898104730297
Nexen_Industrial_Construcción Pesada_0061,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,KVI,-0.855963017301326,-0.8789869189099153,blended_GAM_adjusted,1741.2625726495726,628.6198115384615,17.924358974358974,4194.3,7059098.2,0.05,1654.1994440170938,1828.3257012820513
Nexen_Industrial_Manipulación Ligera_0037,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.2886426759920442,-1.2991334895257882,blended_GAM_adjusted,339.64226270491804,93.42490040983608,213.9115163934426,52194.41,16833500.6,0.1,305.67803643442625,373.6064889754099
Nexen_SUV / 4x4_All Terrain (A/T)_0007,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Premium Leader,-1.35404816903701,-1.3235803200293272,blended_GAM_adjusted,311.0542947368421,118.86975910931174,270.27955465587047,66759.05,19904740.19,0.15,264.3961505263158,357.7124389473684
Nexen_SUV / 4x4_All Terrain (A/T)_0021,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,KVI,-1.2425757918047038,-1.209878495252375,blended_GAM_adjusted,357.4505959349594,84.21376585365854,81.16069105691057,19965.53,6817661.76,0.05,339.5780661382114,375.32312573170736
Nexen_SUV / 4x4_All Terrain (A/T)_0024,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.254090473206492,-1.2216234702821989,blended_GAM_adjusted,345.05742890625,106.394176953125,117.7852734375,30153.03,9907952.12,0.1,310.55168601562497,379.563171796875
Nexen_SUV / 4x4_All Terrain (A/T)_0025,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2621968464106674,-1.2376706027956674,blended_GAM_adjusted,365.8039431451613,94.58575887096774,172.2775,42724.82,14972842.76,0.1,329.2235488306452,402.3843374596775
Nexen_SUV / 4x4_All Terrain (A/T)_0040,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,Traffic Driver,-1.2133717305494236,-1.2165984007961157,blended_GAM_adjusted,316.3366459016394,118.57514918032788,227.9831967213115,55627.9,16817534.88,0.08,291.0297142295082,341.64357757377053
Nexen_SUV / 4x4_Highway Terrain (H/T)_0011,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Competitive Fighter,-1.610688602467894,-1.610688602467894,sku_hierarchical,238.42634136546184,71.77786827309237,302.84574297188755,75408.59,16812287.14,0.1,214.58370722891567,262.26897550200806
Nexen_SUV / 4x4_Mud Terrain (M/T)_0048,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.8993819906193052,-0.8705871006939392,blended_GAM_adjusted,441.4058922764228,107.80029552845528,70.95044715447155,17453.81,7543269.19,0.08,406.09342089430896,476.71836365853665
Nokian_Agrícola_Implementos_0011,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2319365613375004,-1.2198978549505957,blended_GAM_adjusted,645.4626016736402,215.42413933054397,160.92246861924687,38460.47,23885918.78,0.15,548.6432114225942,742.2819919246862
Nokian_Agrícola_Implementos_0014,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Premium Leader,-1.255552813617996,-1.230375053589026,blended_GAM_adjusted,708.6915781659388,196.5487148471616,82.367903930131,18862.25,12665145.45,0.15,602.387841441048,814.9953148908296
Nokian_Agrícola_Implementos_0067,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.1643593872087326,-1.1373577586515773,blended_GAM_adjusted,568.9217089361701,169.64340936170214,218.72374468085107,51400.08,27920522.55,0.1,512.0295380425531,625.8138798297872
Nokian_Agrícola_Implementos_0068,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2760433783413585,-1.2648868082945308,blended_GAM_adjusted,683.7589351239669,198.0748694214876,181.78723140495867,43992.51,28314463.17,0.15,581.1950948553718,786.3227753925619
Nokian_Agrícola_Implementos_0078,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Competitive Fighter,-1.1860839667011338,-1.1595168297338263,blended_GAM_adjusted,645.3737133333333,180.31697291666663,125.73741666666666,30176.98,18302470.89,0.1,580.836342,709.9110846666666
Nokian_Agrícola_Implementos_0079,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2608889566735002,-1.2494292981933155,blended_GAM_adjusted,622.6448748953975,200.0448610878661,187.4571548117155,44802.26,26381406.78,0.15,529.2481436610879,716.041606129707
Nokian_Agrícola_Premium Radial_0008,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,KVI,-0.7037811384863112,-0.7037811384863112,sku_hierarchical,1923.898258158996,672.7389719665272,18.62606694560669,4451.63,8318162.51,0.05,1827.7033452510461,2020.0931710669458
Nokian_Agrícola_Tractor_0025,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Premium Leader,-0.9795339474173794,-1.0482116022308812,blended_GAM_adjusted,1214.4376690987124,386.41907854077255,62.7019313304721,14609.55,16985959.98,0.15,1032.2720187339055,1396.603319463519
Nokian_Agrícola_Tractor_0026,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Competitive Fighter,-0.9435740126646124,-1.004866495515303,blended_GAM_adjusted,1188.9119823045269,354.418170781893,24.448395061728394,5940.96,6901114.73,0.1,1070.0207840740743,1307.8031805349797
Nokian_Agrícola_Tractor_0032,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Premium Leader,-0.9510771719769197,-0.9510771719769197,sku_hierarchical,1082.5581125,352.4262702586207,85.54038793103447,19845.37,20904657.3,0.15,920.1743956250001,1244.941829375
Nokian_Camión_Long Haul_0007,Camión | Long Haul,Camión_|_Long_Haul_Community_03,KVI,-0.9067024533216558,-0.9067024533216558,sku_hierarchical,751.8154708,221.9336488,156.96884,39242.21,28731140.6,0.05,714.22469726,789.40624434
Nokian_Camión_Long Haul_0058,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-1.0082180074213185,-1.0082180074213185,sku_hierarchical,693.9455582978723,207.3883,145.31897872340426,34149.96,22973334.08,0.15,589.8537245531915,798.037392042553
Nokian_Camión_Long Haul_0078,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Competitive Fighter,-0.9372658914666198,-0.9372658914666198,sku_hierarchical,683.2765081632654,158.6209004081633,97.82689795918368,23967.59,15942606.08,0.1,614.9488573469389,751.604158979592
Nokian_Camión_Obras / Mixto_0033,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.82058396109803,-0.82058396109803,sku_hierarchical,736.8402992031873,228.6888565737052,124.23501992031872,31182.99,22433552.51,0.1,663.1562692828686,810.5243291235062
Nokian_Camión_Obras / Mixto_0071,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Traffic Driver,-0.7762238656864376,-0.7762238656864376,sku_hierarchical,779.6611887966806,207.4958062240664,102.2546887966805,24643.38,18694640.79,0.08,717.2882936929461,842.0340839004151
Nokian_Camión_Regional_0031,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.18323540518941,-1.1364487766307134,blended_GAM_adjusted,631.3981333333334,181.9778961038961,162.51402597402597,37540.74,22597306.65,0.15,536.6884133333333,726.1078533333333
Nokian_Camión_Regional_0054,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.1086003381282885,-1.0603210082283692,blended_GAM_adjusted,583.1205253012048,160.715078313253,111.8713654618474,27855.97,15589014.92,0.15,495.65244650602403,670.5886040963854
Nokian_Camión_Regional_0064,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0835348580067117,-1.09987310921464,blended_GAM_adjusted,593.5124278969956,179.71087639484978,93.01751072961376,21673.08,12483431.33,0.1,534.1611851072961,652.8636706866953
Nokian_Camión_Regional_0076,Camión | Regional,Camión_|_Regional_Community_02,Traffic Driver,-1.0039777388758535,-1.018724847701165,blended_GAM_adjusted,626.7710911290322,166.0743879032258,143.9020564516129,35687.71,21537195.16,0.08,576.6294038387097,676.9127784193548
Nokian_Coche_Budget_0002,Coche | Budget,Coche_|_Budget_Community_01,KVI,-2.477413065731261,-2.6707593857421568,blended_GAM_adjusted,98.40954649122808,27.41694166666667,191.83008771929823,43737.26,3903343.15,0.05,93.48906916666668,103.33002381578949
Nokian_Coche_Budget_0058,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.500366860240942,-2.694172256142032,blended_GAM_adjusted,93.10071687242798,31.586806172839506,423.9859259259259,103028.58,8745729.21,0.1,83.79064518518518,102.41078855967079
Nokian_Coche_Performance_0033,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.0944382634133034,-1.0944382634133034,sku_hierarchical,365.1235556962025,110.15775864978905,183.42675105485236,43472.14,15325149.23,0.1,328.6112001265823,401.6359112658228
Nokian_Coche_Performance_0039,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1037613929875405,-1.1037613929875405,sku_hierarchical,346.07813781512607,118.09331344537816,223.4142857142857,53172.6,17717013.54,0.15,294.16641714285714,397.98985848739494
Nokian_Coche_Performance_0040,Coche | Performance,Coche_|_Performance_Community_02,Premium Leader,-1.1685382852493418,-1.1780016728342673,blended_GAM_adjusted,349.6815086065574,121.99940081967212,265.2050819672131,64710.04,21612243.42,0.15,297.22928231557376,402.13373489754093
Nokian_Coche_Touring_0050,Coche | Touring,Coche_|_Touring_Community_02,Premium Leader,-1.7873968829532974,-1.8198745310437172,blended_GAM_adjusted,150.9939093220339,50.83948855932204,261.28775423728814,61663.91,8822093.96,0.15,128.3448229237288,173.64299572033894
Nokian_Coche_Touring_0063,Coche | Touring,Coche_|_Touring_Community_01,Competitive Fighter,-1.758136338397203,-1.820719079883978,blended_GAM_adjusted,165.78156470588235,46.35194201680672,127.94340336134454,30450.53,4720642.4,0.1,149.20340823529412,182.3597211764706
Nokian_Furgoneta_Reforzado_0037,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Competitive Fighter,-1.058925684322681,-1.0962331725719106,blended_GAM_adjusted,235.74867357723576,75.28575325203252,265.23337398373985,65247.41,14868581.83,0.1,212.1738062195122,259.32354093495934
Nokian_Furgoneta_Reforzado_0046,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Competitive Fighter,-1.053026884914471,-1.066980767146199,blended_GAM_adjusted,279.4452008547009,65.68543760683761,75.26205128205127,17611.32,4743722.08,0.1,251.5006807692308,307.389720940171
Nokian_Furgoneta_Reforzado_0072,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Competitive Fighter,-1.0635843264742286,-1.0777493575371515,blended_GAM_adjusted,243.2990656779661,77.34362288135594,254.5630508474576,60076.88,14016815.32,0.1,218.9691591101695,267.6289722457627
Nokian_Furgoneta_Standard_0010,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Premium Leader,-1.4140007751884622,-1.4152372807169085,blended_GAM_adjusted,181.49001293103447,48.508141379310345,442.5860344827586,102679.96,17631944.7,0.15,154.2665109913793,208.71351487068964
Nokian_Furgoneta_Standard_0015,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Traffic Driver,-1.2755178866064296,-1.2335899399909749,blended_GAM_adjusted,171.30677362204725,58.39869960629922,264.6415354330708,67218.95,10976210.7,0.08,157.60223173228349,185.01131551181103
Nokian_Furgoneta_Standard_0020,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Traffic Driver,-1.3166114328899745,-1.3159001515724509,blended_GAM_adjusted,184.4914869747899,53.1841180672269,270.4968067226891,64378.24,11367977.14,0.08,169.7321680168067,199.2508059327731
Nokian_Furgoneta_Standard_0032,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Traffic Driver,-1.2339714238584378,-1.1710059551448808,blended_GAM_adjusted,169.83954083333336,62.49539791666667,51.17108333333333,12281.06,1996977.99,0.08,156.2523775666667,183.42670410000005
Nokian_Furgoneta_Standard_0042,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.3623322222348018,-1.362535356704175,blended_GAM_adjusted,180.27792510288063,50.35284773662551,199.0922633744856,48379.42,8225008.75,0.1,162.25013259259256,198.3057176131687
Nokian_Furgoneta_Standard_0056,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Competitive Fighter,-1.3618222665777548,-1.3216204075617268,blended_GAM_adjusted,167.58364170212766,58.93518936170213,175.19782978723404,41171.49,6566583.15,0.1,150.8252775319149,184.34200587234045
Nokian_Furgoneta_Standard_0061,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.4295790380626996,-1.3705257216332276,blended_GAM_adjusted,185.49056666666667,57.781741869918704,300.9878048780488,74043.0,13059468.2,0.15,157.66698166666666,213.31415166666665
Nokian_Furgoneta_Standard_0063,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,KVI,-1.3472658245029188,-1.306772836645394,blended_GAM_adjusted,185.3408740585774,45.44413598326359,237.45489539748957,56751.72,10173385.34,0.05,176.07383035564854,194.6079177615063
Nokian_Industrial_Construcción Pesada_0018,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,KVI,-0.8610659586017975,-0.9201665272939976,blended_GAM_adjusted,1920.3425479674795,660.5770817073171,56.02654471544716,13782.53,25503247.31,0.05,1824.3254205691055,2016.3596753658535
Nokian_Industrial_Construcción Pesada_0021,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,KVI,-0.8610545515159009,-0.8610545515159009,sku_hierarchical,1839.736687878788,769.8781575757577,26.75212121212121,6179.74,10977342.53,0.05,1747.7498534848485,1931.7235222727275
Nokian_Industrial_Construcción Pesada_0034,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Premium Leader,-0.8938935476669936,-0.8938935476669936,sku_hierarchical,1988.2929703703703,622.3777497942388,47.46296296296296,11533.5,22092360.11,0.15,1690.0490248148146,2286.5369159259258
Nokian_Industrial_Construcción Pesada_0047,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8898260553158663,-0.9135272176847464,blended_GAM_adjusted,2026.0105129707115,577.8052238493724,27.54945606694561,6584.32,12787468.05,0.1,1823.4094616736404,2228.611564267783
Nokian_Industrial_Manipulación Ligera_0003,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Traffic Driver,-1.2322884221723456,-1.2579385363056843,blended_GAM_adjusted,311.8054869198312,97.53985063291138,382.31029535864974,90607.54,26962808.87,0.08,286.8610479662447,336.74992587341774
Nokian_Industrial_Manipulación Ligera_0014,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,Premium Leader,-1.305845929342625,-1.3055188767913504,blended_GAM_adjusted,343.24235234042555,78.2211714893617,84.42642553191489,19840.21,6413593.72,0.15,291.7559994893617,394.7287051914894
Nokian_Industrial_Manipulación Ligera_0031,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.2784350568880765,-1.288721718039741,blended_GAM_adjusted,371.51024145299147,91.20892051282053,214.77478632478636,50257.3,17733691.35,0.1,334.35921730769235,408.66126559829064
Nokian_Industrial_Manipulación Ligera_0034,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.282415873413019,-1.292782150895183,blended_GAM_adjusted,292.4055112970711,81.95702635983262,256.51435146443515,61306.93,17100326.95,0.1,263.164960167364,321.6460624267782
Nokian_Industrial_Manipulación Ligera_0059,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Premium Leader,-1.354727752813827,-1.3828266535599958,blended_GAM_adjusted,346.5966918367347,85.76859102040817,199.89473469387755,48974.21,16017755.34,0.15,294.60718806122446,398.58619561224486
